timestamp_ms,value,lead_ok
1176997,565,1
1177001,570,1
1177005,577,1
1177009,581,1
1177013,585,1
1177017,590,1
1177021,597,1
1177025,603,1
1177029,608,1
1177033,609,1
1177037,609,1
1177041,615,1
1177045,619,1
1177049,619,1
1177053,616,1
1177057,615,1
1177061,614,1
1177065,610,1
1177069,606,1
1177073,597,1
1177077,589,1
1177081,581,1
1177085,576,1
1177089,569,1
1177093,560,1
1177097,550,1
1177101,544,1
1177105,541,1
1177109,536,1
1177113,530,1
1177117,522,1
1177121,519,1
1177125,518,1
1177129,517,1
1177133,513,1
1177137,512,1
1177141,511,1
1177145,513,1
1177149,512,1
1177153,509,1
1177157,509,1
1177161,511,1
1177165,512,1
1177169,510,1
1177173,508,1
1177177,507,1
1177181,508,1
1177185,511,1
1177189,513,1
1177193,512,1
1177197,514,1
1177201,516,1
1177205,517,1
1177209,518,1
1177213,517,1
1177217,516,1
1177221,514,1
1177225,517,1
1177229,519,1
1177233,521,1
1177237,521,1
1177241,522,1
1177245,522,1
1177249,522,1
1177253,521,1
1177257,522,1
1177261,526,1
1177265,529,1
1177269,531,1
1177273,528,1
1177277,526,1
1177281,528,1
1177285,528,1
1177289,528,1
1177293,525,1
1177297,526,1
1177301,529,1
1177305,531,1
1177309,532,1
1177313,531,1
1177317,526,1
1177321,526,1
1177325,528,1
1177329,533,1
1177333,531,1
1177337,528,1
1177341,529,1
1177345,532,1
1177349,533,1
1177353,532,1
1177357,532,1
1177361,535,1
1177365,541,1
1177369,544,1
1177373,542,1
1177377,543,1
1177381,546,1
1177385,553,1
1177389,560,1
